id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos
598,296,101,137,olympia,,84.0,132.0,140.0
599,300,21,53,Brancusi,,81.0,85.0,50.0
600,300,9,28,brancusi,,83.0,85.0,30.0
601,300,29,-144,Rodin,,105.0,85.0,-140.0
603,300,4,-143,rodin,,103.0,85.0,-140.0
604,300,9,17,brancusi,,83.0,85.0,20.0
605,300,50,144,Brancusi,,100.0,85.0,140.0
606,300,42,63,brancusi,,81.0,85.0,60.0
607,308,20,148,gainsborough,,95.0,138.0,150.0
608,308,98,-148,reynolds,,102.0,138.0,-150.0
610,308,3,-118,sargent,,85.0,138.0,-120.0
611,321,30,82,The Kiss,,86.0,99.0,80.0
612,321,19,-98,klimt,,104.0,99.0,-100.0
613,321,71,100,The Kiss,,82.0,99.0,100.0
614,321,27,106,the kiss,,100.0,99.0,110.0
615,321,3,111,the kiss,,85.0,99.0,110.0
617,329,33,-115,Rossetti,,78.0,98.0,-120.0
618,329,11,-115,waterhouse,,89.0,98.0,-120.0
619,329,114,100,millais,,86.0,98.0,100.0
620,329,9,115,millais,,83.0,98.0,120.0
621,329,9,44,Millais,,83.0,98.0,40.0
622,333,23,53,swing,,58.0,84.0,50.0
624,333,29,112,The Swing,,105.0,84.0,110.0
625,333,60,-57,french ambassadors,,85.0,84.0,-60.0
626,333,9,59,the swing,,83.0,84.0,60.0
627,333,35,109,the swing,,100.0,84.0,110.0
628,333,98,122,the swing,,102.0,84.0,120.0
629,333,64,73,the swing,,98.0,84.0,70.0
631,334,20,-65,ensor,,95.0,100.0,-70.0
632,334,9,117,orosco,,83.0,100.0,120.0
633,334,43,-117,rivera,,92.0,100.0,-120.0
634,342,24,64,bacon,,85.0,71.0,60.0
635,342,28,-77,duchamp,,80.0,71.0,-80.0
636,348,52,95,duchamp,,34.0,85.0,100.0
638,348,19,58,duchamp,,104.0,85.0,60.0
639,348,60,106,duchamp,,85.0,85.0,110.0
640,348,9,58,duchamp,,83.0,85.0,60.0
641,348,10,97,duchamp,,81.0,85.0,100.0
642,348,43,96,duchamp,,92.0,85.0,100.0
643,349,71,48,Orozco,,82.0,89.0,50.0
645,349,42,112,orozco,,81.0,89.0,110.0
646,349,3,-102,rivera,,85.0,89.0,-100.0
647,349,33,92,Orozco,,78.0,89.0,90.0
648,350,23,80,renoir,,58.0,98.0,80.0
649,350,22,75,renoir,,66.0,98.0,80.0
650,350,24,103,renoir,,85.0,98.0,100.0
652,350,29,103,Renoir,,105.0,98.0,100.0
653,350,60,100,renoir,,85.0,98.0,100.0
654,350,129,103,renoir,,102.0,98.0,100.0
655,350,1,103,renoir,,97.0,98.0,100.0
656,350,2,103,renoir,,99.0,98.0,100.0
657,350,98,103,renoir,,102.0,98.0,100.0
659,350,42,99,renoir,,81.0,98.0,100.0
660,350,132,-100,Toulouse Lautrec,,102.0,98.0,-100.0
661,350,88,103,renoir,,105.0,98.0,100.0
662,351,14,101,Las Meninas,,84.0,82.0,100.0
663,351,71,65,Las Meninas,,82.0,82.0,70.0
664,351,29,81,Las Meninas,,105.0,82.0,80.0
666,362,19,117,matisse,,104.0,95.0,120.0
667,362,24,116,matisse,,85.0,95.0,120.0
668,362,28,21,matisse,,80.0,95.0,20.0
669,362,62,125,matisse,,84.0,95.0,130.0
670,362,3,70,matisse,,85.0,95.0,70.0
671,362,122,118,matisse,,89.0,95.0,120.0
673,367,18,-111,the gulf stream,,91.0,118.0,-110.0
674,367,9,110,watson and the shark,,83.0,118.0,110.0
675,367,35,132,watson and the shark,,100.0,118.0,130.0
676,374,54,95,munch,,93.0,87.0,100.0
677,374,28,145,munch,,80.0,87.0,150.0
678,374,9,11,munch,,83.0,87.0,10.0
680,374,10,73,munch,,81.0,87.0,70.0
681,374,9,12,munch,,83.0,87.0,10.0
682,374,88,149,munch,,105.0,87.0,150.0
683,374,43,127,munch,,92.0,87.0,130.0
684,376,52,32,christina's world,,34.0,33.0,30.0
685,376,9,11,christina's world,,83.0,33.0,10.0
687,376,33,55,Christina's World,,78.0,33.0,60.0
688,376,9,19,christina's world,,83.0,33.0,20.0
689,376,26,17,Christina's world,,94.0,33.0,20.0
690,376,60,59,christinas word,,85.0,33.0,60.0
691,376,119,58,christinas world,,93.0,33.0,60.0
692,376,0,11,christina's world,,80.0,33.0,10.0
694,377,23,-33,vermeeer,,58.0,74.0,-30.0
695,377,26,124,carravaggio,,94.0,74.0,120.0
696,377,24,47,caravaggio,,85.0,74.0,50.0
697,377,52,44,caravaggio,,34.0,74.0,40.0
698,377,9,-124, ,,83.0,74.0,-120.0
699,377,33,45,Caravaggio,,78.0,74.0,50.0
701,377,10,-47,van gogh,,81.0,74.0,-50.0
702,377,12,-69,bruegel,,85.0,74.0,-70.0
703,377,11,56,caravaggio,,89.0,74.0,60.0
704,377,29,124,Carravagio,,105.0,74.0,120.0
705,377,1,-50,van gogh,,97.0,74.0,-50.0
706,377,100,-103,rubens,,80.0,74.0,-100.0
708,377,15,-124,bronzino,,94.0,74.0,-120.0
709,377,38,-124,Michelangelo,,90.0,74.0,-120.0
710,377,98,52,caravaggio,,102.0,74.0,50.0
711,377,16,41,caravaggio,,77.0,74.0,40.0
712,377,27,42,caravaggio,,100.0,74.0,40.0
713,377,17,55,caravaggio,,91.0,74.0,60.0
715,377,8,-124,el greco,,93.0,74.0,-120.0
716,377,40,49,caravaggio,,64.0,74.0,50.0
717,377,64,82,caravaggio,,98.0,74.0,80.0
718,385,30,149,The Nightmare,,86.0,122.0,150.0
719,385,9,118,the nightmare,,83.0,122.0,120.0
720,385,9,-90,madame x,,83.0,122.0,-90.0
722,385,9,130,the nightmare,,83.0,122.0,130.0
723,386,28,116,kiss,,80.0,141.0,120.0
724,386,24,146,the kiss,,85.0,141.0,150.0
725,386,64,123,the kiss,,98.0,141.0,120.0
726,386,1,153,the kiss,,97.0,141.0,150.0
727,386,88,-155,embrace,,105.0,141.0,-160.0
729,386,54,151,the kiss,,93.0,141.0,150.0
730,393,26,-76,Sunday afternoon on the island of la grande jette,,94.0,93.0,-80.0
731,393,33,117,The Garden of Earthly Delights,,78.0,93.0,120.0
732,393,89,105,garden of earthly delights,,100.0,93.0,110.0
733,393,22,91,garden of earthly delights,,66.0,93.0,90.0
734,393,133,11,Garden of Earthly Delights,,58.0,93.0,10.0
736,393,135,113,Garden of Earthly Delights,,92.0,93.0,110.0
737,393,136,112,garden of earthly delights,,106.0,93.0,110.0
738,393,118,111,garden of earthly delights,,89.0,93.0,110.0
739,393,29,109,The Garden of Earthly Delights,,105.0,93.0,110.0
740,393,137,53,Garden of Earthly Delights,,96.0,93.0,50.0
741,393,3,112,garden of earthly delights,,85.0,93.0,110.0
743,393,30,120,Garden of Earthly Delights,,86.0,93.0,120.0
744,393,138,110,the garden of earthly delights ,,88.0,93.0,110.0
745,393,27,70,garden of earthly delights,,100.0,93.0,70.0
746,393,139,68,garden of earthly delights,,84.0,93.0,70.0
747,393,8,119,garden of earthly delights,,93.0,93.0,120.0
748,393,140,76,Garden of Earthly Delights,,95.0,93.0,80.0
750,395,24,54,hopper,,85.0,56.0,50.0
751,395,51,58,hopper,,89.0,56.0,60.0
752,395,14,64,Hopper,,84.0,56.0,60.0
753,395,9,53,hopper,,83.0,56.0,50.0
754,395,9,52,hopper,,83.0,56.0,50.0
755,395,64,55,hopper,,98.0,56.0,60.0
757,397,23,70,christina's world,,58.0,47.0,70.0
758,397,22,54,christina's world,,66.0,47.0,50.0
759,397,9,-18,wyeth,,83.0,47.0,-20.0
760,400,64,96,venus of urbino,,98.0,104.0,100.0
761,400,31,-112,olympia,,98.0,104.0,-110.0
762,401,19,-116,seurrat,,104.0,90.0,-120.0
764,401,44,116,renoir,,103.0,90.0,120.0
765,401,13,-116,manet,,86.0,90.0,-120.0
766,401,12,-116,lautrec,,85.0,90.0,-120.0
767,401,11,74,renoir,,89.0,90.0,70.0
768,401,89,116,renoir,,100.0,90.0,120.0
769,401,64,27,renoir,,98.0,90.0,30.0
771,401,35,98,renoir,,100.0,90.0,100.0
772,401,47,-115,Monet,,100.0,90.0,-120.0
773,401,42,76,renoir,,81.0,90.0,80.0
774,401,9,48,renoir,,83.0,90.0,50.0
775,401,50,-82,Vermeer,,100.0,90.0,-80.0
776,401,112,-76,pissarro,,76.0,90.0,-80.0
778,403,44,-119,madame x,,103.0,86.0,-120.0
779,403,30,-119,Madame X,,86.0,86.0,-120.0
780,403,21,59,Olympia,,81.0,86.0,60.0
781,403,13,-54,venus of urbino,,86.0,86.0,-50.0
782,403,24,80,olympia,,85.0,86.0,80.0
783,403,71,64,Olympia,,82.0,86.0,60.0
785,403,89,119,olympia,,100.0,86.0,120.0
786,403,132,88,Olympia,,102.0,86.0,90.0
787,403,136,-119,the prostitute,,106.0,86.0,-120.0
788,403,114,78,olympia,,86.0,86.0,80.0
789,403,7,-55,Portrait of Madame X,,97.0,86.0,-60.0
790,403,80,106,olympia,,75.0,86.0,110.0
792,403,9,66,olympia,,83.0,86.0,70.0
793,403,76,62,olympia,,92.0,86.0,60.0
794,403,8,-119,luncheon on the grass,,93.0,86.0,-120.0
795,403,42,73,olympia,,81.0,86.0,70.0
796,409,9,67,munch,,83.0,91.0,70.0
797,409,20,103,munch,,95.0,91.0,100.0
799,409,122,102,munch,,89.0,91.0,100.0
800,10991,122,65,ricardo,,89.0,65.0,70.0
801,5530,9,98,spanish tragedy,,83.0,98.0,100.0
802,5530,33,98,The Spanish Tragedy,,78.0,98.0,100.0
803,425,71,90,Copley,,82.0,90.0,90.0
804,427,20,121,venus cupid folly and time,,95.0,121.0,120.0
806,10995,9,-108,arrow,,83.0,91.0,-110.0
807,10995,6,82,coase,,66.0,91.0,80.0
808,10995,28,-89,arrow,,80.0,91.0,-90.0
809,10995,132,86,Coase,,102.0,91.0,90.0
810,10995,4,107,coase,,103.0,91.0,110.0
811,10995,102,83,coase,,83.0,91.0,80.0
813,10995,41,84,coase,,82.0,91.0,80.0
814,437,74,-156, ray,,81.0,111.0,-160.0
815,437,112,156,ernst,,76.0,111.0,160.0
816,437,14,-143,Dali,,84.0,111.0,-140.0
817,437,16,91,ernst,,77.0,111.0,90.0
818,437,24,44,ernst,,85.0,111.0,40.0
820,437,25,44,Max Ernst,,67.0,111.0,40.0
821,437,58,-156,schmidt,,88.0,111.0,-160.0
822,437,94,-156,Lichtenstein,,96.0,111.0,-160.0
823,437,133,-13,cezanne,,58.0,111.0,-10.0
824,437,60,156,ernst,,85.0,111.0,160.0
825,437,63,110,ernst,,98.0,111.0,110.0
827,437,29,156,Max Ernst,,105.0,111.0,160.0
828,437,79,-15,duchamp,,73.0,111.0,-20.0
829,437,106,-156,piet mondrian,,112.0,111.0,-160.0
830,437,144,-156,arp,,91.0,111.0,-160.0
831,437,81,-77,Goya,,104.0,111.0,-80.0
832,437,47,-156,braque,,100.0,111.0,-160.0
834,437,138,51,ernst ,,88.0,111.0,50.0
835,437,139,-156,marc,,84.0,111.0,-160.0
836,437,140,-70,Chagall,,95.0,111.0,-70.0
837,10996,24,19,hayek,,85.0,75.0,20.0
838,10996,28,110,hayek,,80.0,75.0,110.0
839,10996,10,97,hayek],,81.0,75.0,100.0
841,446,20,86,sargent,,95.0,96.0,90.0
842,446,98,-105,singer seargent,,102.0,96.0,-110.0
843,5536,51,107,great expectations,,89.0,107.0,110.0
844,5536,88,107,great expectations,,105.0,107.0,110.0
845,453,54,87,constable,,93.0,93.0,90.0
846,453,18,95,constable,,91.0,93.0,100.0
848,453,22,68,constable,,66.0,93.0,70.0
849,453,25,40,Constable,,67.0,93.0,40.0
850,453,71,84,Constable ,,82.0,93.0,80.0
851,453,29,108,Constable,,105.0,93.0,110.0
852,453,70,-67,monet,,101.0,93.0,-70.0
853,453,119,107,constable,,93.0,93.0,110.0
855,453,47,108,Constable,,100.0,93.0,110.0
856,453,1,108,constable,,97.0,93.0,110.0
857,453,4,-108,gainsborough,,103.0,93.0,-110.0
858,453,122,108,john constable,,89.0,93.0,110.0
859,453,72,-108,Gaisnborough,,103.0,93.0,-110.0
860,453,35,108,constable,,100.0,93.0,110.0
862,454,18,49,wood,,91.0,77.0,50.0
863,454,113,121,wood,,88.0,77.0,120.0
864,454,73,-101,Trumbull,,92.0,77.0,-100.0
865,454,73,44,Grant Wood,,92.0,77.0,40.0
866,454,71,45,Wood,,82.0,77.0,50.0
867,454,98,99,wood,,102.0,77.0,100.0
869,457,44,126,death of socrates,,103.0,94.0,130.0
870,457,14,125,The Death of Socrates,,84.0,94.0,130.0
871,457,52,33,death of socrates,,34.0,94.0,30.0
872,457,90,113,socrates,,89.0,94.0,110.0
873,457,29,-124,Death of Marat,,105.0,94.0,-120.0
874,457,116,-32,ambassadors,,84.0,94.0,-30.0
876,457,16,104,the death of socrates,,77.0,94.0,100.0
877,463,18,105,el greco,,91.0,92.0,110.0
878,463,24,84,el greco,,85.0,92.0,80.0
879,463,52,20,el greco,,34.0,92.0,20.0
880,463,9,110,el greco,,83.0,92.0,110.0
881,463,70,119,el greco,,101.0,92.0,120.0
883,463,136,-116,velasquez,,106.0,92.0,-120.0
884,463,112,106,el greco,,76.0,92.0,110.0
885,463,92,107,el greco,,104.0,92.0,110.0
886,463,114,82,el greco,,86.0,92.0,80.0
887,463,36,19,el greco,,22.0,92.0,20.0
888,463,81,116,Greco,,104.0,92.0,120.0
890,463,42,85,el greco,,81.0,92.0,90.0
891,463,93,85,el greco,,64.0,92.0,90.0
892,463,94,105,El Greco,,96.0,92.0,110.0
893,463,121,118,el greco,,106.0,92.0,120.0
894,470,29,-133,El Greco,,105.0,133.0,-130.0
895,471,52,9,munch,,34.0,48.0,10.0
897,471,98,126,munch,,102.0,48.0,130.0
898,471,9,-10,van gogh,,83.0,48.0,-10.0
899,476,14,70,poussin,,84.0,113.0,70.0
900,476,25,-108,Masacio,,67.0,113.0,-110.0
901,476,20,86,poussin,,95.0,113.0,90.0
902,476,29,-149,Bologna,,105.0,113.0,-150.0
904,476,73,99,Poussin,,92.0,113.0,100.0
905,476,116,-92,el greco,,84.0,113.0,-90.0
906,476,35,-149,francais,,100.0,113.0,-150.0
907,476,50,-149,david,,100.0,113.0,-150.0
908,483,13,-127,rodin,,86.0,100.0,-130.0
909,483,53,-127,gfsd,,104.0,100.0,-130.0
911,483,25,49,Klimt ,,67.0,100.0,50.0
912,483,33,123,Klimt,,78.0,100.0,120.0
913,483,10,117,klimt,,81.0,100.0,120.0
914,483,90,-127,munsch,,89.0,100.0,-130.0
915,483,28,44,klimt,,80.0,100.0,40.0
916,483,60,127,klimt,,85.0,100.0,130.0
918,483,43,127,klimt,,92.0,100.0,130.0
919,483,98,126,klimt,,102.0,100.0,130.0
920,483,92,47,klimt,,104.0,100.0,50.0
921,483,102,127,klimt,,83.0,100.0,130.0
922,483,8,80,klimt,,93.0,100.0,80.0
923,483,3,-48,munch,,85.0,100.0,-50.0
925,484,9,174,venus cupid folley and time,,83.0,174.0,170.0
926,484,9,-174,allegory of death,,83.0,174.0,-170.0
927,484,27,174,venus cupid folly and time,,100.0,174.0,170.0
928,484,10,174,venus cupid folly and time,,81.0,174.0,170.0
929,487,30,-116,Rosetti,,86.0,96.0,-120.0
930,487,52,72,millais,,34.0,96.0,70.0
932,487,71,104,Millais,,82.0,96.0,100.0
933,487,29,116,Millias,,105.0,96.0,120.0
934,487,10,-61,constable,,81.0,96.0,-60.0
935,487,3,107,millais,,85.0,96.0,110.0
936,492,52,-12,lessing,,34.0,87.0,-10.0
937,492,73,102,Dorathea Lange,,92.0,87.0,100.0
939,492,12,-102,dorothy day,,85.0,87.0,-100.0
940,492,11,89,lange,,89.0,87.0,90.0
941,492,132,-102,Bourke-White,,102.0,87.0,-100.0
942,492,58,-88,stieglitz,,88.0,87.0,-90.0
943,492,29,-99,Adams,,105.0,87.0,-100.0
944,492,35,97,lange,,100.0,87.0,100.0
946,492,9,102,lange,,83.0,87.0,100.0
947,492,131,-102,adams,,99.0,87.0,-100.0
948,492,75,86,lange,,102.0,87.0,90.0
949,492,115,99,lange,,99.0,87.0,100.0
950,492,8,85,lange,,93.0,87.0,90.0
951,492,101,-53,stieglitz,,84.0,87.0,-50.0
953,493,9,117,rousseau,,83.0,117.0,120.0
954,498,9,104,Ghent Altarpiece,,83.0,104.0,100.0
955,500,20,74,ingres,,95.0,78.0,70.0
956,500,24,119,ingres,,85.0,78.0,120.0
957,500,9,44,ingres,,83.0,78.0,40.0
958,500,33,-73,Delacroix,,78.0,78.0,-70.0
960,111312,88,126,finland,,105.0,121.0,130.0
961,111312,12,115,finland,,85.0,121.0,120.0
962,510,20,128,courbet,,95.0,152.0,130.0
963,510,1,185,courbet,,97.0,152.0,190.0
964,510,3,128,courbet,,85.0,152.0,130.0
965,510,9,165,Courbet,,83.0,152.0,170.0
967,515,71,-106,Titian,,82.0,117.0,-110.0
968,515,106,-159,el greco,,112.0,117.0,-160.0
969,515,4,-159,massacio,,103.0,117.0,-160.0
970,515,144,145,veronese,,91.0,117.0,150.0
971,515,39,-88,Giotto,,105.0,117.0,-90.0
972,515,108,-159,donatello,,104.0,117.0,-160.0
974,515,146,38,Veronese,,56.0,117.0,40.0
975,515,42,-79,mantegna,,81.0,117.0,-80.0
976,5548,63,106,strindberg,,98.0,106.0,110.0
977,527,9,39,ghent altarpiece,,83.0,53.0,40.0
978,527,9,37,ghent altarpiece,,83.0,53.0,40.0
979,527,3,82,ghent altarpiece,,85.0,53.0,80.0
981,536,9,105,school of athens,,83.0,77.0,110.0
982,536,42,55,school of athens,,81.0,77.0,60.0
983,536,9,70,school of athens,,83.0,77.0,70.0
984,541,9,103,landscape with the fall of icarus,,83.0,103.0,100.0
985,548,30,16,Hungary,,86.0,60.0,20.0
986,548,19,105,hungary,,104.0,60.0,110.0
988,548,72,-93,Poland,,103.0,60.0,-90.0
989,548,26,-37,United Kingdom,,94.0,60.0,-40.0
990,548,12,34,hungary,,85.0,60.0,30.0
991,548,24,71,hungary,,85.0,60.0,70.0
992,548,62,-37,germany,,84.0,60.0,-40.0
993,548,29,105,Hungary,,105.0,60.0,110.0
995,548,43,71,hungary,,92.0,60.0,70.0
996,548,131,78,hungary,,99.0,60.0,80.0
997,548,64,30,hungary,,98.0,60.0,30.0
998,548,5,105,hungary,,100.0,60.0,110.0
999,548,10,67,hungary,,81.0,60.0,70.0
1000,548,38,83,Hungary,,90.0,60.0,80.0
1002,548,115,39,hungary,,99.0,60.0,40.0
1003,548,123,-41,england,,101.0,60.0,-40.0
1004,548,41,26,hungary,,82.0,60.0,30.0
1005,548,122,-33,germany,,89.0,60.0,-30.0
1006,548,31,76,hungary,,98.0,60.0,80.0
1007,549,51,102,munch,,89.0,102.0,100.0
1009,549,64,102,munch,,98.0,102.0,100.0
1010,552,52,-81,millais,,34.0,105.0,-80.0
1011,552,9,86,ingres,,83.0,105.0,90.0
1012,552,42,131,ingres,,81.0,105.0,130.0
1013,552,1,-123,manet,,97.0,105.0,-120.0
1014,552,3,106,ingres,,85.0,105.0,110.0
1016,559,53,-135,Manet,,104.0,123.0,-140.0
1017,559,26,135,renoir,,94.0,123.0,140.0
1018,559,119,135,renoir,,93.0,123.0,140.0
1019,559,88,135,renoir,,105.0,123.0,140.0
1020,559,9,77,renoir,,83.0,123.0,80.0
1021,564,24,104,lange,,85.0,107.0,100.0
1023,564,25,55,Lange,,67.0,107.0,60.0
1024,564,26,126,lange,,94.0,107.0,130.0
1025,564,71,101,Lange,,82.0,107.0,100.0
1026,564,0,100,lange,,80.0,107.0,100.0
1027,564,119,-121,adams,,93.0,107.0,-120.0
1028,564,80,108,lange,,75.0,107.0,110.0
1030,564,7,104,Dorthea Lange,,97.0,107.0,100.0
1031,564,15,128,lange,,94.0,107.0,130.0
1032,564,9,128,lange,,83.0,107.0,130.0
1033,564,92,113,lange,,104.0,107.0,110.0
1034,564,112,99,lange,,76.0,107.0,100.0
1035,564,16,104,lange,,77.0,107.0,100.0
1037,566,20,65,chagall,,95.0,97.0,70.0
1038,566,14,128,Chagall,,84.0,97.0,130.0
1039,570,9,-139,delacroix,,83.0,112.0,-140.0
1040,570,19,139,velazquez,,104.0,112.0,140.0
1041,570,23,19,velasquez,,58.0,112.0,20.0
1042,570,64,86,velasquez,,98.0,112.0,90.0
1044,570,47,139,velazquez,,100.0,112.0,140.0
1045,570,1,-125,goya,,97.0,112.0,-130.0
1046,570,27,136,velazquez,,100.0,112.0,140.0
1047,572,18,122,gericault,,91.0,88.0,120.0
1048,572,9,57,gericault,,83.0,88.0,60.0
1049,572,24,-78,delacroix,,85.0,88.0,-80.0
1051,572,47,123,gericault,,100.0,88.0,120.0
1052,572,42,60,gericault,,81.0,88.0,60.0
1053,573,54,-166,millet,,93.0,145.0,-170.0
1054,573,22,150,millais,,66.0,145.0,150.0
1055,573,14,152,Millais,,84.0,145.0,150.0
1056,573,25,27,millais,,67.0,145.0,30.0
1058,573,73,166,Millais,,92.0,145.0,170.0
1059,573,9,-166,rosetti,,83.0,145.0,-170.0
1060,573,35,-166,who,,100.0,145.0,-170.0
1061,573,50,-166,F,,100.0,145.0,-170.0
1062,577,54,-114,parmagianino,,93.0,119.0,-110.0
1063,577,28,-130,verrochio,,80.0,119.0,-130.0
1065,577,42,-101,tintoretto,,81.0,119.0,-100.0
1066,577,50,-130,Massaccio,,100.0,119.0,-130.0
1067,580,19,130,rubens,,104.0,126.0,130.0
1068,580,20,122,rubens,,95.0,126.0,120.0
1069,581,14,126,Cole,,84.0,87.0,130.0
1070,581,73,63,Cole,,92.0,87.0,60.0
1072,581,33,50,Cole,,78.0,87.0,50.0
1073,581,58,113,cole,,88.0,87.0,110.0
1074,581,116,-88,hoarth,,84.0,87.0,-90.0
1075,581,37,-106,poussin,,108.0,87.0,-110.0
1076,581,9,97,cole,,83.0,87.0,100.0
1077,581,115,54,cole,,99.0,87.0,50.0
1079,582,98,52,praxitiles,,102.0,86.0,50.0
1080,582,43,-120,phidias,,92.0,86.0,-120.0
1081,583,19,-132,tintoretto,,104.0,102.0,-130.0
1082,583,16,43,titian,,77.0,102.0,40.0
1083,583,22,127,titian,,66.0,102.0,130.0
1084,583,129,102,titian,,102.0,102.0,100.0
1086,583,57,123,Titian,,99.0,102.0,120.0
1087,583,10,100,titian,,81.0,102.0,100.0
1088,583,147,132,Titian,,93.0,102.0,130.0
1089,583,148,-45,Michaelangelo,,103.0,102.0,-50.0
1090,583,133,99,Titian,,58.0,102.0,100.0
1091,583,149,132,titian,,90.0,102.0,130.0
1093,583,47,132,titian,,100.0,102.0,130.0
1094,583,15,107,titian,,94.0,102.0,110.0
1095,583,93,57,titian,,64.0,102.0,60.0
1096,583,121,104,titian,,106.0,102.0,100.0
1097,583,67,-72,raphael,,91.0,102.0,-70.0
1098,583,150,132,Titian,,83.0,102.0,130.0
1100,584,19,126,gainsborough,,104.0,126.0,130.0
1101,584,73,126,Gainsborough,,92.0,126.0,130.0
1102,585,19,131,watson and the shark,,104.0,89.0,130.0
1103,585,71,-46,3rd of May 1808,,82.0,89.0,-50.0
1104,585,73,75,Watson and the Shark,,92.0,89.0,80.0
1105,585,114,102,watson and the shark,,86.0,89.0,100.0
1107,585,12,-89,the last supper,,85.0,89.0,-90.0
1108,590,51,75,ravel,,89.0,32.0,80.0
1109,590,151,22,ravel,,90.0,32.0,20.0
1110,590,12,18,ravel,,85.0,32.0,20.0
1111,590,9,22,ravel,,83.0,32.0,20.0
1112,590,47,24,ravel,,100.0,32.0,20.0
1114,595,54,65,purcell,,93.0,53.0,70.0
1115,595,30,-31,Handel,,86.0,53.0,-30.0
1116,595,14,65,Purcell,,84.0,53.0,70.0
1117,595,29,-65,Copeland,,105.0,53.0,-70.0
1118,595,30,53,Purcell,,86.0,53.0,50.0
1119,595,17,-38,Mendelssohn,,91.0,53.0,-40.0
1121,598,30,40,Schumann,,86.0,42.0,40.0
1122,598,3,43,schumann,,85.0,42.0,40.0
1123,610,101,63,barber,,84.0,44.0,60.0
1124,610,153,63,barber,,90.0,44.0,60.0
1125,610,71,62,Barber,,82.0,44.0,60.0
1126,610,10,23,Barber,,81.0,44.0,20.0
1128,610,36,21,barber,,22.0,44.0,20.0
1129,610,154,62,barber,,98.0,44.0,60.0
1130,610,155,-65,Glass,,110.0,44.0,-70.0
1131,610,9,23,barber,,83.0,44.0,20.0
1132,610,156,23,Barber,,60.0,44.0,20.0
1133,610,9,22,barber,,83.0,44.0,20.0
1135,610,158,65,barber,,95.0,44.0,70.0
1136,610,159,29,Barber,,85.0,44.0,30.0
1137,610,160,27,barber,,75.0,44.0,30.0
1138,610,152,65,barber,,91.0,44.0,70.0
1139,610,161,61,barber,,61.0,44.0,60.0
1140,610,9,24,Barber,,83.0,44.0,20.0
1142,610,162,23,barber,,55.0,44.0,20.0
1143,610,163,63,barber,,60.0,44.0,60.0
1144,612,21,116,Fidelio,,81.0,81.0,120.0
1145,612,9,116,fidelio,,83.0,81.0,120.0
1146,612,6,41,fidelio,,66.0,81.0,40.0
1147,612,25,31,Fidelio,,67.0,81.0,30.0
1149,612,151,112,Fidelio,,90.0,81.0,110.0
1150,612,116,116,fidelio,,84.0,81.0,120.0
1151,612,1,116,fidelio,,97.0,81.0,120.0
1152,612,47,116,fidelio,,100.0,81.0,120.0
1153,612,30,38,Fidelio,,86.0,81.0,40.0
1154,612,16,-4,oopsie,,77.0,81.0,-0.0
1156,615,30,30,bassoon,,86.0,58.0,30.0
1157,615,9,85,basoon,,83.0,58.0,90.0
1158,618,20,67,bartok,,95.0,61.0,70.0
1159,618,12,66,bartok,,85.0,61.0,70.0
1160,618,71,70,Bella Bartok,,82.0,61.0,70.0
1161,618,9,40,bartok,,83.0,61.0,40.0
1163,619,98,-47,strauss,,102.0,61.0,-50.0
1164,619,17,75,Mahler,,91.0,61.0,80.0
1165,624,30,75,Monteverdi,,86.0,74.0,80.0
1166,624,151,-91,gluck,,90.0,74.0,-90.0
1167,624,12,91,monteverdi,,85.0,74.0,90.0
1168,624,73,53,Monteverdi,,92.0,74.0,50.0
1170,624,30,-27,Palestrina,,86.0,74.0,-30.0
1171,624,17,91,monteverdi,,91.0,74.0,90.0
1172,624,42,91,monteverdi,,81.0,74.0,90.0
1173,11027,24,97,ricardo,,85.0,111.0,100.0
1174,11027,164,124,ricardo,,93.0,111.0,120.0
1175,631,151,102,satie,,90.0,62.0,100.0
1177,631,9,60,satie,,83.0,62.0,60.0
1178,631,30,29,Satie,,86.0,62.0,30.0
1179,631,71,58,sati,,82.0,62.0,60.0
1180,642,30,26,Schumann,,86.0,54.0,30.0
1181,642,51,-77,schubert,,89.0,54.0,-80.0
1182,642,9,46,schumann,,83.0,54.0,50.0
1184,642,98,82,schumann,,102.0,54.0,80.0
1185,642,64,39,schumann,,98.0,54.0,40.0
1186,643,9,21,academic festival overature,,83.0,21.0,20.0
1187,645,9,75,satie,,83.0,84.0,80.0
1188,645,30,72,Satie,,86.0,84.0,70.0
1189,645,17,95,satie,,91.0,84.0,100.0
1191,645,31,98,satie,,98.0,84.0,100.0
1192,645,31,78,satie,,98.0,84.0,80.0
1193,648,20,55,pictures at an exhibition,,95.0,31.0,60.0
1194,648,9,20,pictures at an exhibition ,,83.0,31.0,20.0
1195,648,9,18,pictures at an exhibition ,,83.0,31.0,20.0
1196,651,30,73,Liszt,,86.0,96.0,70.0
1198,651,3,119,liszt,,85.0,96.0,120.0
