id,question,user,position,answer
1039,570,9,-139.0,delacroix
1040,570,19,139.0,velazquez
1041,570,23,19.0,velasquez
1042,570,64,86.0,velasquez
1044,570,47,139.0,velazquez
1045,570,1,-125.0,goya
1046,570,27,136.0,velazquez
1047,572,18,122.0,gericault
1048,572,9,57.0,gericault
1049,572,24,-78.0,delacroix
1051,572,47,123.0,gericault
1052,572,42,60.0,gericault
1053,573,54,-166.0,millet
1054,573,22,150.0,millais
1055,573,14,152.0,Millais
1056,573,25,27.0,millais
1058,573,73,166.0,Millais
1059,573,9,-166.0,rosetti
1060,573,35,-166.0,who
1061,573,50,-166.0,F
1062,577,54,-114.0,parmagianino
1063,577,28,-130.0,verrochio
1065,577,42,-101.0,tintoretto
1066,577,50,-130.0,Massaccio
1067,580,19,130.0,rubens
1068,580,20,122.0,rubens
1069,581,14,126.0,Cole
1070,581,73,63.0,Cole
1072,581,33,50.0,Cole
1073,581,58,113.0,cole
1074,581,116,-88.0,hoarth
1075,581,37,-106.0,poussin
1076,581,9,97.0,cole
1077,581,115,54.0,cole
1079,582,98,52.0,praxitiles
1080,582,43,-120.0,phidias
1081,583,19,-132.0,tintoretto
1082,583,16,43.0,titian
1083,583,22,127.0,titian
1084,583,129,102.0,titian
1086,583,57,123.0,Titian
1087,583,10,100.0,titian
1088,583,147,132.0,Titian
1089,583,148,-45.0,Michaelangelo
1090,583,133,99.0,Titian
1091,583,149,132.0,titian
1093,583,47,132.0,titian
1094,583,15,107.0,titian
1095,583,93,57.0,titian
1096,583,121,104.0,titian
1097,583,67,-72.0,raphael
1098,583,150,132.0,Titian
1100,584,19,126.0,gainsborough
1101,584,73,126.0,Gainsborough
1102,585,19,131.0,watson and the shark
1103,585,71,-46.0,3rd of May 1808
1104,585,73,75.0,Watson and the Shark
1105,585,114,102.0,watson and the shark
1107,585,12,-89.0,the last supper
1108,590,51,75.0,ravel
1109,590,151,22.0,ravel
1110,590,12,18.0,ravel
1111,590,9,22.0,ravel
1112,590,47,24.0,ravel
1114,595,54,65.0,purcell
1115,595,30,-31.0,Handel
1116,595,14,65.0,Purcell
1117,595,29,-65.0,Copeland
1118,595,30,53.0,Purcell
1119,595,17,-38.0,Mendelssohn
1121,598,30,40.0,Schumann
1122,598,3,43.0,schumann
1123,610,101,63.0,barber
1124,610,153,63.0,barber
1125,610,71,62.0,Barber
1126,610,10,23.0,Barber
1128,610,36,21.0,barber
1129,610,154,62.0,barber
1130,610,155,-65.0,Glass
1131,610,9,23.0,barber
1132,610,156,23.0,Barber
1133,610,9,22.0,barber
1135,610,158,65.0,barber
1136,610,159,29.0,Barber
1137,610,160,27.0,barber
1138,610,152,65.0,barber
1139,610,161,61.0,barber
1140,610,9,24.0,Barber
1142,610,162,23.0,barber
1143,610,163,63.0,barber
1144,612,21,116.0,Fidelio
1145,612,9,116.0,fidelio
1146,612,6,41.0,fidelio
1147,612,25,31.0,Fidelio
1149,612,151,112.0,Fidelio
1150,612,116,116.0,fidelio
1151,612,1,116.0,fidelio
1152,612,47,116.0,fidelio
1153,612,30,38.0,Fidelio
1154,612,16,-4.0,oopsie
1156,615,30,30.0,bassoon
1157,615,9,85.0,basoon
1158,618,20,67.0,bartok
1159,618,12,66.0,bartok
1160,618,71,70.0,Bella Bartok
1161,618,9,40.0,bartok
1163,619,98,-47.0,strauss
1164,619,17,75.0,Mahler
1165,624,30,75.0,Monteverdi
1166,624,151,-91.0,gluck
1167,624,12,91.0,monteverdi
1168,624,73,53.0,Monteverdi
1170,624,30,-27.0,Palestrina
1171,624,17,91.0,monteverdi
1172,624,42,91.0,monteverdi
1173,11027,24,97.0,ricardo
1174,11027,164,124.0,ricardo
1175,631,151,102.0,satie
1177,631,9,60.0,satie
1178,631,30,29.0,Satie
1179,631,71,58.0,sati
1180,642,30,26.0,Schumann
1181,642,51,-77.0,schubert
1182,642,9,46.0,schumann
1184,642,98,82.0,schumann
1185,642,64,39.0,schumann
1186,643,9,21.0,academic festival overature
1187,645,9,75.0,satie
1188,645,30,72.0,Satie
1189,645,17,95.0,satie
1191,645,31,98.0,satie
1192,645,31,78.0,satie
1193,648,20,55.0,pictures at an exhibition
1194,648,9,20.0,pictures at an exhibition 
1195,648,9,18.0,pictures at an exhibition 
1196,651,30,73.0,Liszt
1198,651,3,119.0,liszt
1199,659,28,75.0,nielson
1200,659,12,-63.0,Mahler
1201,659,73,51.0,Nielsen
1202,659,30,15.0,Nielsen
1203,659,42,75.0,nielsen
1205,659,33,74.0,Nielsen
1206,672,30,-21.0,Coppelia
1207,673,9,48.0,rigoletto
1208,673,9,27.0,rigoletto
1209,673,20,77.0,rigoletto
1210,673,9,28.0,rigoletto
1212,674,18,19.0,rhapsody in blue
1213,674,165,48.0,rhapsody in blue
1214,674,51,43.0,rhapsody in blue
1215,674,26,48.0,Rhapsody in Blue
1216,674,16,45.0,rhapsody in blue
1217,674,71,38.0,Rhapsody in Blue
1219,674,10,14.0,rhapsody in blue
1220,674,132,-48.0,Porgy and Bess
1221,674,2,35.0,rhapsody in blue
1222,674,79,47.0,rhapsody in blue
1223,674,47,42.0,rhapsody in blue
1224,674,107,48.0,Rhapsody in Blue
1226,674,167,31.0,rhapsody in blue
1227,674,120,27.0,rhapsody in blue
1228,674,14,48.0,Rhapsody in Blue
1229,674,138,48.0,rhapsody in blue 
1230,674,168,47.0,rhapsody in blue
1231,674,152,38.0,rhapsody in blue
1233,674,17,21.0,Rhapsody in Blue
1234,674,169,40.0,rhapsody in blue
1235,674,146,41.0,rhapsody in blue
1236,674,150,48.0,Rhapsody in Blue
1237,677,30,20.0,Mahler
1238,677,12,19.0,Mahler
1240,677,30,14.0,Mahler
1241,677,9,-22.0,liszt
1242,677,3,31.0,mahler
1243,678,9,8.0,Brahms
1244,678,12,-41.0,Bernstein
1245,678,30,10.0,Brahms
1247,678,20,86.0,brahms
1248,681,170,91.0,bolero
1249,681,30,58.0,Bolero
1250,681,28,91.0,bolero
1251,681,23,32.0,bolero
1252,681,30,25.0,Bolero
1254,681,9,25.0,bolero
1255,681,43,31.0,bolero
1256,682,30,41.0,Brandenburg concertos
1257,682,9,45.0,brandenburg concertoes
1258,682,28,81.0,brandenberg concerto
1259,682,51,81.0,brandenburg concertos
1261,682,30,34.0,Brandenburg concerti
1262,682,9,49.0,brandenberg concertoes
1263,682,9,41.0,brandenburg concertos
1264,682,43,19.0,brandenburg concertos
1265,684,18,-1.0,verdi
1266,684,30,-11.0,Cosi fan tutte
1268,684,47,66.0,rigoletto
1269,686,51,60.0,mendelssohn
1270,686,30,25.0,Mendelssohn
1271,686,33,50.0,Mendelssohn
1272,686,62,56.0,mendelsson
1273,686,60,48.0,mendelssohn
1275,686,119,45.0,mendelssohn
1276,686,30,15.0,Mendelssohn
1277,686,43,36.0,mendelsson
1278,686,42,18.0,mendelssohn
1279,686,9,15.0,Mendelsohn 
1280,687,111,-67.0,Copland
1282,687,126,-54.0,Britten
1283,687,22,58.0,barber
1284,687,94,-67.0,Copeland
1285,687,78,35.0,barber
1286,687,43,67.0,barber
1287,687,91,16.0,barber
1289,687,149,-54.0,glass
1290,687,105,58.0,barber
1291,687,106,67.0,Samuel Barber
1292,687,98,67.0,barber
1293,687,172,67.0,barber
1294,687,173,-67.0,johnson
1296,687,30,29.0,Barber
1297,687,174,59.0,Samuel Barber
1298,687,175,62.0,samuel barber
1299,687,65,-67.0,gershwin
1300,687,9,29.0,barber
1301,687,109,-23.0,Britten
1303,687,86,28.0,Barber
1304,687,177,33.0,barber
1305,687,178,67.0,Barber
1306,688,9,63.0,bolero
1307,688,30,48.0,bolero
1308,688,30,34.0,bolero
1310,688,9,63.0,bolero
1311,688,3,63.0,bolero
1312,691,19,-87.0,wagner
1313,691,179,83.0,Schoenberg
1314,691,22,48.0,schoenberg
1315,691,180,73.0,Schoenberg
1317,691,28,75.0,schoenberg
1318,691,78,63.0,schoenberg
1319,691,148,87.0,Schoenberg
1320,691,79,-61.0,wagner
1321,691,181,-87.0,Chopland
1322,691,100,85.0,schoenberg
1324,691,114,73.0,schoenberg
1325,691,182,-6.0,asdf
1326,691,17,63.0,schoenberg
1327,691,67,87.0,schonberg
1328,691,137,86.0,schoeberg
1329,693,30,70.0,Goldberg Variations
1331,103881,9,93.0,maslow
1332,103881,28,87.0,maslowe
1333,103881,64,90.0,maslow
1334,698,30,10.0,Carmina Burana
1335,705,30,86.0,Carmen
1336,705,30,50.0,Carmen
1338,713,182,102.0, bolero
1339,713,18,102.0,bolero
1340,713,9,102.0,bolero
1341,713,47,102.0,bolero
1342,721,10,88.0,pictures at an exhibition
1343,721,30,13.0,Pictures at an Exhibition
1345,721,47,129.0,pictures at an exhibition
1346,721,152,41.0,pictures at an exhibition
1347,721,115,108.0,pictures at an exhibition
1348,722,9,85.0,grieg
1349,722,12,84.0,grieg
1350,722,51,87.0,grieg
1352,722,42,86.0,grieg
1353,722,98,-99.0,greig
1354,722,47,87.0,grieg
1355,5582,33,20.0,Heartbreak House
1356,5582,1,-68.0,f
1357,727,30,81.0,La Gioconda
1359,729,20,76.0,grieg
1360,729,30,14.0,Grieg
1361,729,30,13.0,Grieg
1362,729,30,12.0,Grieg
1363,729,9,59.0,grieg
1364,729,17,56.0,grieg
1366,731,9,73.0,einstein on the beach
1367,731,47,73.0,einstein on the beach
1368,734,12,107.0,hindemith
1369,734,43,-53.0,schoenburg
1370,735,23,24.0,coltran
1371,735,12,-56.0,thelonious monk
1373,5584,9,-74.0,no idea
1374,5584,9,58.0,cornielle
1375,109350,43,109.0,photoelectric effect
1376,109350,26,109.0,photoelectric effect
1377,744,62,95.0,schubert
1378,744,1,-95.0,schuman
1380,744,15,95.0,schubert
1381,744,31,-95.0,schumann
1382,744,124,-95.0,schumann
1383,744,132,95.0,Schubert
1384,746,51,80.0,carmen
1385,746,30,16.0,Carmen
1387,746,30,28.0,Carmen
1388,746,64,49.0,carmen
1389,746,9,17.0,carmen
1390,746,1,80.0,carmen
1391,746,88,95.0,carmen
1392,747,52,27.0,holst
1394,747,12,67.0,Holst
1395,747,73,62.0,Holst
1396,747,71,109.0,Holst
1397,747,88,109.0,holst
1398,747,17,68.0,Holst
1399,747,33,67.0,Holst
1401,748,30,17.0,Vivaldi
1402,748,0,-40.0,handel
1403,748,30,19.0,Vivaldi
1404,748,3,29.0,vivaldi
1405,748,50,73.0,vivaldi
1406,749,9,34.0,richard strauss
1408,749,73,28.0,Strauss
1409,749,98,79.0,strauss
1410,755,20,64.0,academic festival overture
1411,755,73,66.0,Academic Festival Overture
1412,755,30,61.0,Academic Festival Overture
1413,755,9,64.0,academic festival overture
1415,759,96,64.0,barber
1416,759,41,42.0,barber
1417,759,117,55.0,barber
1418,759,57,93.0,Barber
1419,759,37,93.0,Barber
1420,759,183,87.0,barber
1422,759,184,-93.0,mozart
1423,759,9,78.0,barber
1424,759,39,-93.0,Glass
1425,759,3,26.0,barber
1426,759,185,93.0,barber
1427,759,166,-93.0,cage
1429,759,186,78.0,barber
1430,759,30,15.0,Barber
1431,759,187,37.0,Barber
1432,759,120,93.0,barber
1433,759,84,-93.0,berlin
1434,759,188,-93.0,mahler
1436,767,12,104.0,schubert
1437,767,60,71.0,schubert
1438,767,119,104.0,schubert
1439,767,9,73.0,schubert
1440,767,47,104.0,Schubert
1441,767,98,92.0,schubert
1443,767,17,61.0,schubert
1444,775,151,93.0,academic festival overture
1445,775,30,49.0,Academic Festival Overture
1446,775,10,50.0,academic festival overture
1447,775,17,48.0,Academic Festival Overture
1448,776,33,59.0,bizet
1450,776,12,98.0,bizet
1451,776,10,84.0,bizet
1452,776,30,-75.0,Ravel
1453,776,111,-98.0,Ravelle
1454,776,31,83.0,bizet
1455,783,30,62.0,Satie
1457,783,9,36.0,satie
1458,783,42,82.0,satie
1459,791,30,106.0,Bruckner
1460,791,73,81.0,Bruckner
1461,791,25,74.0,Bruckner
1462,791,12,106.0,bruckne
1464,791,114,106.0,bruckner
1465,791,9,73.0,bruckner
1466,791,4,-106.0,schubert
1467,791,35,-106.0,           
1468,791,30,-106.0,Brahms
1469,791,152,102.0,bruckner
1471,791,64,106.0,bruckner
1472,794,64,49.0,pictures at an exhibition
1473,794,29,81.0,Pictures at an Exhibition
1474,794,30,15.0,Pictures at an Exhibition
1475,794,3,45.0,pictures at an exhibition
1476,794,9,18.0,pictures at an exhibition
1478,798,12,109.0,don giovanni
1479,798,71,82.0,Don Giovanni
1480,798,30,27.0,Don Giovanni
1481,803,189,60.0, aida
1482,803,18,21.0,aida
1483,803,73,22.0,Aida
1485,803,30,18.0,Aida
1486,803,64,64.0,aida
1487,804,18,57.0,dvorak
1488,804,30,37.0,Dvorak
1489,804,9,18.0,dvorak
1490,804,20,60.0,dvorak
1492,804,47,81.0,dvorak
1493,809,23,25.0,carmen
1494,809,71,42.0,Carmen
1495,809,30,12.0,Carmen
1496,809,9,17.0,carmen
1497,809,42,-24.0,la traviata
1499,809,17,87.0,Carmen
1500,810,12,-108.0,the force of destiny
1501,810,64,70.0,rigoletto
1502,810,64,62.0,rigoletto
1503,815,23,40.0,Donizetti
1504,815,73,71.0,donizetti
1506,815,71,73.0,Donizetti
1507,815,9,43.0,donizetti
1508,815,27,83.0,doizetti
1509,815,50,-83.0,k
1510,816,30,19.0,Turandot
1511,816,12,101.0,turandot
1513,816,119,35.0,turandot
1514,816,100,39.0,turandot
1515,816,5,-52.0,madame butterfly
1516,816,30,15.0,Turandot
1517,816,67,-101.0,madame butterfly
1518,816,92,98.0,turandot
1520,819,30,60.0,Schumann
1521,819,9,67.0,schumann
1522,827,71,41.0,Fidelio
1523,827,26,82.0,fidelio
1524,827,11,82.0,fidelio
1525,827,132,-64.0,Don Giovanni
1527,827,37,75.0,fidelio
1528,827,96,82.0,fidelio
1529,827,9,33.0,fidelio
1530,827,30,17.0,Fidelio
1531,827,75,82.0,fidelio
1532,827,57,82.0,Fidelio
1534,827,39,-82.0,Light
1535,827,115,82.0,fidelio
1536,827,71,42.0,Fidelio
1537,838,30,32.0,Ravel
1538,838,73,21.0,Ravel
1539,838,9,21.0,ravel
1541,838,17,76.0,ravel
1542,840,20,73.0,britten
1543,840,98,73.0,britten
1544,840,47,22.0,britten
1545,840,42,59.0,britten
1546,840,31,73.0,britten
1548,845,60,114.0,la traviata
1549,845,30,19.0,La Traviata
1550,847,112,26.0,rhapsody in blue
1551,847,19,87.0,rhapsody in blue
1552,847,21,50.0,rhapsody in blue
1553,847,30,44.0,Rhapsody in Blue
1555,847,49,-42.0,Symphony from the New World
1556,847,20,77.0,rhapsody in blue
1557,847,24,47.0,rhapsody in blue
1558,847,89,87.0,rhapsody in blue
1559,847,57,42.0,Rhapsody in blue
1560,847,147,8.0,Rhapsody in Blue
1562,847,151,48.0,Rhapsody in Blue
1563,847,60,42.0,rhapsody in blue
1564,847,62,-44.0,poor man's opera
1565,847,136,50.0,rhapsody in blue
1566,847,29,87.0,Rhapsody in Blue
1567,847,105,16.0,rhapsody in blue
1569,847,64,45.0,Rhapsody in Blue
1570,847,39,60.0,rhapsody in blue
1571,847,144,9.0,rhapsody in blue
1572,847,98,50.0,Rhapsody in blue
1573,847,156,16.0,rhapsody in blue
1574,847,130,44.0,rhapsody in blye
1576,847,83,-87.0,Jazz
1577,847,172,87.0,rhapsody in blue
1578,847,108,87.0,rhapsody in blue
1579,847,155,87.0,rhapsody in blue
1580,847,191,87.0,Rhapsody in Blue
1581,847,8,50.0,rhapsody in blue
1583,850,54,-37.0,dvorak
1584,850,22,-27.0,dvorak
1585,850,13,49.0,grieg
1586,850,71,44.0,Grieg
1587,850,28,79.0,grieg
1588,850,0,31.0,grieg
1590,850,119,45.0,grieg
1591,850,1,93.0,grieg
1592,850,47,38.0,Grieg
1593,850,42,32.0,grieg
1594,852,9,29.0,monteverdi
1595,852,43,31.0,monteverdi
1597,853,151,65.0,bolero
1598,853,12,70.0,bolero
1599,853,30,63.0,bolero
1600,857,113,62.0,Smetana
1601,857,12,-69.0,schumann
1602,857,20,75.0,smetana
1604,858,30,54.0,Liszt
1605,858,20,65.0,liszt
1606,864,18,96.0,ives
1607,864,25,82.0,ives
1608,864,20,96.0,ives
1609,864,12,103.0,charles ives
1611,864,129,-110.0,idk
1612,864,1,94.0,ives
1613,864,30,92.0,Ives
1614,864,9,93.0,ives
1615,864,71,109.0,Ives
1616,864,115,93.0,ives
1618,865,18,119.0,einstein on the beach
1619,865,30,81.0,Einstein on the Beach
1620,865,51,117.0,einstein on the beach
1621,865,43,111.0,einstein on the beach
1622,865,43,82.0,einstein on the beach
1623,866,54,108.0,respighi
1625,866,10,93.0,respighi
1626,866,72,-111.0,um
1627,866,91,74.0,respighi
1628,866,30,-59.0,Rachmaninov
1629,866,31,-30.0,dvorak
1630,866,17,-100.0,resphigi
1632,870,71,67.0,Smetana
1633,870,62,76.0,smetana
1634,870,30,28.0,Smetana
1635,870,14,71.0,Smetana
1636,870,64,67.0,smetana
1637,878,22,11.0,la traviata
1639,878,33,-96.0,La Boheme
1640,878,30,41.0,La Traviata
1641,878,30,14.0,La Traviata
1642,878,98,112.0,la traviata
1643,878,9,-102.0,madame butterfly
1644,878,167,112.0,la traviata
1646,879,18,19.0,ravel
1647,879,30,14.0,Ravel
1648,879,27,109.0,ravel
1649,879,50,125.0,ravel
1650,5485,14,57.0,Cherry Orchard
1651,5485,24,49.0,cherry orchard
1653,5485,115,94.0,the cherry orchard
1654,5485,130,94.0,the cherry orchard
1655,889,9,-82.0,beethoven
1656,889,151,90.0,brahms
1657,889,17,89.0,brahms
1658,900,30,18.0,Schumann
1660,900,31,-81.0,haydn
1661,901,9,-29.0,danse macabre 
1662,901,30,16.0,Carnival of the Animals
1663,902,9,-91.0,haydn
1664,902,30,86.0,Brahms
1665,902,98,-47.0,schubert
1667,903,30,17.0,Pictures at an Exhibition
1668,905,52,13.0,donizetti
1669,905,20,117.0,donizetti
1670,905,28,-99.0,rossini
1671,905,30,-37.0,Respighi
1672,905,17,122.0,donizetti
1674,910,36,8.0,turandot
1675,910,64,131.0,turandot
1676,910,130,-19.0,faust
1677,910,31,-147.0,madame butterfly
1678,910,16,120.0,turandot
1679,910,112,108.0,turandot
1681,910,39,-145.0,Rumpelstiltskin
1682,910,66,-150.0,Madama Butterfly
1683,911,18,-56.0,montiverdi
1684,911,14,107.0,Vivaldi
1685,911,12,106.0,vivaldi
1686,911,29,107.0,Vivaldi
1688,911,30,64.0,Vivaldi
1689,912,14,-64.0,Gershwin
1690,912,61,-117.0,reich
1691,912,165,117.0,barber
1692,912,6,117.0,barber
1693,912,133,117.0,barber
1695,912,63,-90.0,bernstein
1696,912,193,52.0,Samuel Barber
1697,912,118,117.0,barber
1698,912,2,117.0,barber
1699,912,194,105.0,barber
1700,912,47,117.0,Barber
1702,912,30,101.0,Barber
1703,912,195,-117.0,gershwin
1704,912,196,24.0,barber
1705,912,93,-101.0,britten
1706,912,66,117.0,Barber
1707,912,17,117.0,Samuel barber
1709,914,30,81.0,Liszt
1710,914,9,81.0,liszt 
1711,914,43,-87.0,ligeti
1712,914,42,83.0,liszt
1713,918,9,-28.0,lucia di lammermoor
1714,109380,182,68.0, henry iv
1716,109380,12,-63.0,Henry III
1717,109380,52,12.0,henry iv
1718,109380,198,63.0,henry IV
1719,109380,164,-47.0, 
1720,109380,199,104.0,henry 4
1721,109380,7,64.0,Henry IV
1723,109380,144,104.0,henry iv
1724,109380,82,104.0,Henry 4
1725,109380,200,62.0,henry iv
1726,109380,201,104.0,Henry IV
1727,109380,142,-104.0,charles iii
1728,109380,202,104.0,Henry V
1730,922,25,-40.0,Brahms 
1731,922,72,-116.0,Mahler
1732,922,151,-43.0,brahms
1733,922,123,-116.0,mahler
1734,922,167,70.0,schubert
1735,922,8,116.0,schubert
1737,932,12,116.0,    Dvorak
1738,932,71,127.0,Dvorak
1739,932,17,103.0,dvorak
1740,932,1,-130.0,lizst
1741,934,9,-146.0,la boheme
1742,934,25,77.0,Turandot 
1744,934,0,111.0,turandot
1745,934,80,49.0,turandot
1746,934,30,72.0,Turandot
1747,934,152,124.0,turandot
1748,939,189,95.0, bolero
1749,939,73,98.0,Bolero
1751,939,9,73.0,bolero
1752,939,1,95.0,bolero
1753,939,88,98.0,bolero
1754,939,17,94.0,bolero
1755,939,33,71.0,Bolero
1756,943,12,132.0,richard strauss
1758,943,17,132.0,strauss
1759,943,64,132.0,strauss
1760,947,9,92.0,Hindemith
1761,947,23,-98.0,repighi
1762,947,30,70.0,Hindemith
1763,948,151,-128.0,gade
1765,949,30,158.0,Schoenberg
1766,949,20,-135.0,grieg
1767,949,72,-164.0,um
1768,949,89,164.0,arnold schoenberg
1769,949,60,158.0,schoenberg
1770,949,12,159.0,schoenberg
1772,949,29,-103.0,Schumann
1773,949,64,-164.0,Haydn
1774,949,4,164.0,schoenberg
1775,949,41,72.0,schoenberg
1776,949,9,139.0,Schoenberg
1777,949,8,138.0,schoenberg
1779,109385,23,-13.0,kerouac
1780,109385,71,41.0,On the Road
1781,109385,10,48.0,on the road
1782,109385,89,114.0,on the road
1783,109385,26,104.0,on the road
1784,109385,115,111.0,on the road
1786,960,43,134.0,schubert
1787,960,30,84.0,Schubert
1788,982,30,-24.0,The Four Seasons
1789,982,152,-103.0,brandenberg
1790,985,30,-39.0,Kabalevsky
1791,985,19,102.0,smetana
1793,985,30,-30.0,Rimsky-Korsakov
1794,985,30,29.0,Smetana
1795,985,42,31.0,smetana
1796,991,54,64.0,john adams
1797,991,151,101.0,adams
1798,991,12,81.0,john adams
1800,991,43,74.0,adams
1801,991,3,-22.0,reich
1802,991,152,104.0,adams
1803,991,17,81.0,John Adams
1804,992,30,78.0,Rigoletto
1805,992,62,99.0,rigoletto
1807,995,52,-17.0,delius
1808,995,9,35.0,hindemith
1809,995,19,-109.0,wagner
1810,995,30,19.0,Hindemith
1811,995,3,95.0,hindemith
1812,996,20,-103.0, 
1814,996,29,103.0,La Triviata
1815,996,43,91.0,la traviata
1816,996,49,-103.0,Aida
1817,996,47,101.0,la traviatta
1818,996,31,-103.0,la boheme
1819,996,43,-58.0,la gioconda
