id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos,QuestAnswered,UserPercent,QuestPercent
366,182,31,66,delacroix,,34.0,47.0,70.0,356,0.6657303370786517,0.896551724137931
367,182,121,64,dellacroix,,-10.0,47.0,60.0,55,0.4727272727272727,0.896551724137931
368,182,8,58,delacroix,,9.0,47.0,60.0,42,0.5476190476190477,0.896551724137931
369,182,95,66,delacroix,,-11.0,47.0,70.0,46,0.4782608695652174,0.896551724137931
370,185,14,59,Chrstina's World,,39.0,49.0,60.0,580,0.7310344827586207,0.8333333333333334
372,185,89,-89,christina,,27.0,49.0,-90.0,188,0.6542553191489362,0.8333333333333334
373,185,30,63,Christina's World,,43.0,49.0,60.0,940,0.7680851063829788,0.8333333333333334
374,185,47,83,christina's world,,59.0,49.0,80.0,428,0.7897196261682243,0.8333333333333334
375,185,50,89,Christina's world,,-21.0,49.0,90.0,289,0.3771626297577855,0.8333333333333334
376,185,51,89,christina's world,,53.0,49.0,90.0,427,0.8009367681498829,0.8333333333333334
377,186,0,-52,pontormo,,56.0,7.0,-50.0,312,0.8301282051282052,0.6666666666666666
379,186,9,48,poussin,,40.0,7.0,50.0,1128,0.7668439716312057,0.6666666666666666
380,186,9,25,poussin,,40.0,7.0,30.0,1128,0.7668439716312057,0.6666666666666666
381,187,52,82,klimpt,,29.0,49.0,80.0,370,0.9162162162162162,0.8181818181818182
382,187,89,82,klimt,,27.0,49.0,80.0,188,0.6542553191489362,0.8181818181818182
383,187,29,-82,Rodin,,-2.0,49.0,-80.0,194,0.4845360824742268,0.8181818181818182
384,187,9,82,klimpt,,40.0,49.0,80.0,1128,0.7668439716312057,0.8181818181818182
386,187,4,82,klimt,,73.0,49.0,80.0,175,0.8685714285714285,0.8181818181818182
387,187,49,82,Klimt,,14.0,49.0,80.0,123,0.5528455284552846,0.8181818181818182
388,187,122,82,klimt,,48.0,49.0,80.0,238,0.7521008403361344,0.8181818181818182
389,187,75,82,klimt,,43.0,49.0,80.0,40,0.75,0.8181818181818182
390,187,123,-82,brancuzi,,-7.0,49.0,-80.0,88,0.48863636363636365,0.8181818181818182
391,187,6,42,klimt,,37.0,49.0,40.0,107,0.7476635514018691,0.8181818181818182
393,187,115,82,klimt,,64.0,49.0,80.0,249,0.8152610441767069,0.8181818181818182
394,191,54,77,death of socrates,,54.0,47.0,80.0,227,0.7797356828193832,0.8333333333333334
395,191,52,21,death of socrates,,29.0,47.0,20.0,370,0.9162162162162162,0.8333333333333334
396,191,20,-43,calling of saint matthew,,56.0,47.0,-40.0,707,0.7906647807637907,0.8333333333333334
397,191,28,37,death of socrates,,47.0,47.0,40.0,720,0.7777777777777778,0.8333333333333334
398,191,51,121,death of socrates,,53.0,47.0,120.0,427,0.8009367681498829,0.8333333333333334
400,191,20,71,death of socrates,,56.0,47.0,70.0,707,0.7906647807637907,0.8333333333333334
401,196,52,32,velazquez,,29.0,73.0,30.0,370,0.9162162162162162,1.0
402,196,73,100,Velasquez,,44.0,73.0,100.0,646,0.7275541795665634,1.0
403,196,98,91,velasquez,,50.0,73.0,90.0,376,0.7340425531914894,1.0
404,196,9,56,velazquez,,40.0,73.0,60.0,1128,0.7668439716312057,1.0
405,196,3,87,velasquez,,50.0,73.0,90.0,802,0.7830423940149626,1.0
407,204,62,99,death of socrates,,31.0,49.0,100.0,518,0.6621621621621622,0.7142857142857143
408,204,43,-99,death of sophocles,,34.0,49.0,-100.0,572,0.701048951048951,0.7142857142857143
409,204,3,-29,death of general wolfe,,50.0,49.0,-30.0,802,0.7830423940149626,0.7142857142857143
410,204,42,75,death of socrates,,51.0,49.0,80.0,661,0.800302571860817,0.7142857142857143
411,204,9,99,death of sorates,,40.0,49.0,100.0,1128,0.7668439716312057,0.7142857142857143
412,204,115,98,death of socrates,,64.0,49.0,100.0,249,0.8152610441767069,0.7142857142857143
414,204,124,99,death of socrates,,55.0,49.0,100.0,96,0.75,0.7142857142857143
415,5496,30,18,Great Expectations,,43.0,16.0,20.0,940,0.7680851063829788,0.8
416,5496,28,13,great expectations,,47.0,16.0,10.0,720,0.7777777777777778,0.8
417,5496,62,-48,david copperfield,,31.0,16.0,-50.0,518,0.6621621621621622,0.8
418,5496,14,15,Great Expectation,,39.0,16.0,20.0,580,0.7310344827586207,0.8
419,5496,64,82,great expectations,,62.0,16.0,80.0,569,0.8295254833040422,0.8
421,5497,51,-96,imaginary invalid,,53.0,-20.0,-100.0,427,0.8009367681498829,0.35714285714285715
422,5497,21,-96,imaginary invalid,,40.0,-20.0,-100.0,190,0.7368421052631579,0.35714285714285715
423,5497,125,-58,tartuffe,,7.0,-20.0,-60.0,42,0.4523809523809524,0.35714285714285715
424,5497,16,96,the misanthrope,,38.0,-20.0,100.0,99,0.7373737373737373,0.35714285714285715
425,5497,24,-44,tartuffe,,50.0,-20.0,-40.0,404,0.7970297029702971,0.35714285714285715
426,5497,72,96,misanthrope,,19.0,-20.0,100.0,185,0.6270270270270271,0.35714285714285715
428,5497,94,-96,Tartuff,,-25.0,-20.0,-100.0,61,0.36065573770491804,0.35714285714285715
429,5497,78,-26,tartuffe,,48.0,-20.0,-30.0,45,0.8,0.35714285714285715
430,5497,46,45,the misanthrope,,21.0,-20.0,50.0,245,0.6571428571428571,0.35714285714285715
431,5497,120,96,the misanthrope,,67.0,-20.0,100.0,35,0.8857142857142857,0.35714285714285715
432,5497,121,-96,i have no friggin clue,,-10.0,-20.0,-100.0,55,0.4727272727272727,0.35714285714285715
433,5497,127,-96,tartuffe,,80.0,-20.0,-100.0,13,0.8461538461538461,0.35714285714285715
435,5497,128,-96,j'accuse,,15.0,-20.0,-100.0,116,0.5862068965517241,0.35714285714285715
436,5497,71,96,The Misanthrope,,50.0,-20.0,100.0,559,0.8103756708407871,0.35714285714285715
437,217,9,78,tribute money,,40.0,78.0,80.0,1128,0.7668439716312057,1.0
438,218,9,92,ghent altarpiece,,40.0,92.0,90.0,1128,0.7668439716312057,1.0
439,219,20,99,las meninas,,56.0,89.0,100.0,707,0.7906647807637907,1.0
440,219,0,100,las meninas,,56.0,89.0,100.0,312,0.8301282051282052,1.0
442,219,3,104,las meninans,,50.0,89.0,100.0,802,0.7830423940149626,1.0
443,219,9,63,las meninas,,40.0,89.0,60.0,1128,0.7668439716312057,1.0
444,219,122,70,las menias,,48.0,89.0,70.0,238,0.7521008403361344,1.0
445,219,35,100,las meninas,,5.0,89.0,100.0,144,0.5277777777777778,1.0
446,222,9,10,the ambassadors,,40.0,10.0,10.0,1128,0.7668439716312057,1.0
447,223,98,98,Gericault,,50.0,98.0,100.0,376,0.7340425531914894,1.0
449,224,73,83,view of delf,,44.0,76.0,80.0,646,0.7275541795665634,1.0
450,224,24,78,view of delft,,50.0,76.0,80.0,404,0.7970297029702971,1.0
451,224,9,83,view of delft,,40.0,76.0,80.0,1128,0.7668439716312057,1.0
452,224,9,58,view of delft,,40.0,76.0,60.0,1128,0.7668439716312057,1.0
453,224,42,83,view of delft,,51.0,76.0,80.0,661,0.800302571860817,1.0
454,224,98,70,view of delft,,50.0,76.0,70.0,376,0.7340425531914894,1.0
456,233,73,-105,Trumbull,,44.0,-9.0,-110.0,646,0.7275541795665634,0.4
457,233,60,112,copley,,54.0,-9.0,110.0,201,0.8059701492537313,0.4
458,233,9,88,copley,,40.0,-9.0,90.0,1128,0.7668439716312057,0.4
459,233,10,-90,west,,49.0,-9.0,-90.0,442,0.8076923076923077,0.4
460,233,33,-50,Stuart,,52.0,-9.0,-50.0,592,0.847972972972973,0.4
461,236,18,88,munch,,49.0,12.0,90.0,678,0.7817109144542773,0.42857142857142855
463,236,73,-48,rembrandt,,44.0,12.0,-50.0,646,0.7275541795665634,0.42857142857142855
464,236,3,-63,courbet,,50.0,12.0,-60.0,802,0.7830423940149626,0.42857142857142855
465,236,1,-97,matisse,,31.0,12.0,-100.0,498,0.6465863453815262,0.42857142857142855
466,236,47,124,munch,,59.0,12.0,120.0,428,0.7897196261682243,0.42857142857142855
467,236,27,-44,van gogh,,35.0,12.0,-40.0,370,0.6648648648648648,0.42857142857142855
468,236,62,124,munch,,31.0,12.0,120.0,518,0.6621621621621622,0.42857142857142855
470,237,18,52,las meninas,,49.0,21.0,50.0,678,0.7817109144542773,0.8
471,237,22,46,las meninas,,52.0,21.0,50.0,281,0.896797153024911,0.8
472,237,23,-29,laughing cavalier,,28.0,21.0,-30.0,533,0.7129455909943715,0.8
473,237,9,14,las meninas,,40.0,21.0,10.0,1128,0.7668439716312057,0.8
474,237,9,20,las meninas,,40.0,21.0,20.0,1128,0.7668439716312057,0.8
475,241,98,121,poussin,,50.0,121.0,120.0,376,0.7340425531914894,1.0
477,244,18,113,olympia,,49.0,62.0,110.0,678,0.7817109144542773,0.8571428571428571
478,244,72,-113,madame x,,19.0,62.0,-110.0,185,0.6270270270270271,0.8571428571428571
479,244,52,61,olympia,,29.0,62.0,60.0,370,0.9162162162162162,0.8571428571428571
480,244,29,108,Olympia,,-2.0,62.0,110.0,194,0.4845360824742268,0.8571428571428571
481,244,129,113,olympia,,0.0,62.0,110.0,176,0.5113636363636364,0.8571428571428571
482,244,119,90,olympia,,59.0,62.0,90.0,183,0.825136612021858,0.8571428571428571
484,244,9,65,olympia,,40.0,62.0,70.0,1128,0.7668439716312057,0.8571428571428571
485,246,9,83,chagall,,40.0,88.0,80.0,1128,0.7668439716312057,1.0
486,246,30,92,Chagall,,43.0,88.0,90.0,940,0.7680851063829788,1.0
487,256,54,45,the hay wain,,54.0,58.0,50.0,227,0.7797356828193832,0.7777777777777778
488,256,19,86,the hay wain,,36.0,58.0,90.0,470,0.6829787234042554,0.7777777777777778
489,256,73,102,The Hay Wain,,44.0,58.0,100.0,646,0.7275541795665634,0.7777777777777778
491,256,71,98,The Hay Wain,,50.0,58.0,100.0,559,0.8103756708407871,0.7777777777777778
492,256,60,102,hay wain,,54.0,58.0,100.0,201,0.8059701492537313,0.7777777777777778
493,256,47,-52,the garden of earthly delights,,59.0,58.0,-50.0,428,0.7897196261682243,0.7777777777777778
494,256,3,100,hay wain,,50.0,58.0,100.0,802,0.7830423940149626,0.7777777777777778
495,256,42,90,hay wain,,51.0,58.0,90.0,661,0.800302571860817,0.7777777777777778
496,256,17,-52,the garden of earthly delights,,25.0,58.0,-50.0,83,0.6626506024096386,0.7777777777777778
498,257,60,63,watson and the shark,,54.0,77.0,60.0,201,0.8059701492537313,1.0
499,257,11,72,sharks,,54.0,77.0,70.0,161,0.8012422360248447,1.0
500,257,1,107,watson and the shark,,31.0,77.0,110.0,498,0.6465863453815262,1.0
501,257,42,65,watson and the shark,,51.0,77.0,70.0,661,0.800302571860817,1.0
502,264,28,21,raft of the medusa,,47.0,67.0,20.0,720,0.7777777777777778,1.0
503,264,98,113,the raft of the medusa,,50.0,67.0,110.0,376,0.7340425531914894,1.0
505,265,70,87,las meninas,,76.0,86.0,90.0,128,0.875,1.0
506,265,42,79,las meninas,,51.0,86.0,80.0,661,0.800302571860817,1.0
507,265,31,92,las meninas,,34.0,86.0,90.0,356,0.6657303370786517,1.0
508,270,74,122,titian,,37.0,3.0,120.0,29,0.7241379310344828,0.3333333333333333
509,270,112,-31,durer,,59.0,3.0,-30.0,147,0.8639455782312925,0.3333333333333333
510,270,54,-47,durer,,54.0,3.0,-50.0,227,0.7797356828193832,0.3333333333333333
512,270,77,-32,durer,,54.0,3.0,-30.0,18,0.8333333333333334,0.3333333333333333
513,270,104,108,titian,,68.0,3.0,110.0,41,0.9512195121951219,0.3333333333333333
514,270,58,-107,aphael,,-14.0,3.0,-110.0,123,0.44715447154471544,0.3333333333333333
515,270,126,-16,Durer,,48.0,3.0,-20.0,46,0.7608695652173914,0.3333333333333333
516,270,36,15,titian,,22.0,3.0,20.0,36,1.0,0.3333333333333333
517,270,117,-19,durer,,57.0,3.0,-20.0,23,0.782608695652174,0.3333333333333333
519,270,62,-14,hokusai,,31.0,3.0,-10.0,518,0.6621621621621622,0.3333333333333333
520,270,29,-17,Durer,,-2.0,3.0,-20.0,194,0.4845360824742268,0.3333333333333333
521,270,64,148,Titian,,62.0,3.0,150.0,569,0.8295254833040422,0.3333333333333333
522,270,122,-30,durer,,48.0,3.0,-30.0,238,0.7521008403361344,0.3333333333333333
523,270,81,131,Titian,,38.0,3.0,130.0,9,0.6666666666666666,0.3333333333333333
524,270,82,-148,Botticelli,,-40.0,3.0,-150.0,37,0.35135135135135137,0.3333333333333333
526,270,27,-148,raphael,,35.0,3.0,-150.0,370,0.6648648648648648,0.3333333333333333
527,270,17,-15,durer,,25.0,3.0,-20.0,83,0.6626506024096386,0.3333333333333333
528,270,8,148,titian,,9.0,3.0,150.0,42,0.5476190476190477,0.3333333333333333
529,271,54,-79,sophie's world,,54.0,64.0,-80.0,227,0.7797356828193832,0.8571428571428571
530,271,30,92,Christina's World,,43.0,64.0,90.0,940,0.7680851063829788,0.8571428571428571
531,271,20,78,christina's world,,56.0,64.0,80.0,707,0.7906647807637907,0.8571428571428571
533,271,3,92,christina's world,,50.0,64.0,90.0,802,0.7830423940149626,0.8571428571428571
534,271,43,83,christina's world,,34.0,64.0,80.0,572,0.701048951048951,0.8571428571428571
535,271,122,87,christina's world,,48.0,64.0,90.0,238,0.7521008403361344,0.8571428571428571
536,271,130,92,christina's world,,38.0,64.0,90.0,111,0.6936936936936937,0.8571428571428571
537,272,18,124,veronese,,49.0,40.0,120.0,678,0.7817109144542773,0.6666666666666666
538,272,24,108,veronese,,50.0,40.0,110.0,404,0.7970297029702971,0.6666666666666666
540,272,25,105,Veronese,,23.0,40.0,110.0,57,0.7368421052631579,0.6666666666666666
541,272,29,-124,da Vinci,,-2.0,40.0,-120.0,194,0.4845360824742268,0.6666666666666666
542,272,91,104,veronese,,54.0,40.0,100.0,91,0.8681318681318682,0.6666666666666666
543,272,114,-80,giotto,,51.0,40.0,-80.0,142,0.7746478873239436,0.6666666666666666
544,273,18,-122,manet,,49.0,12.0,-120.0,678,0.7817109144542773,0.6111111111111112
545,273,23,76,cezanne,,28.0,12.0,80.0,533,0.7129455909943715,0.6111111111111112
547,273,9,-122,watteau,,40.0,12.0,-120.0,1128,0.7668439716312057,0.6111111111111112
548,273,19,-122,manet,,36.0,12.0,-120.0,470,0.6829787234042554,0.6111111111111112
549,273,24,119,cezanne,,50.0,12.0,120.0,404,0.7970297029702971,0.6111111111111112
550,273,20,58,cezanne,,56.0,12.0,60.0,707,0.7906647807637907,0.6111111111111112
551,273,28,78,cezanne,,47.0,12.0,80.0,720,0.7777777777777778,0.6111111111111112
552,273,14,-89,Gaugin,,39.0,12.0,-90.0,580,0.7310344827586207,0.6111111111111112
554,273,33,74,Cezanne,,52.0,12.0,70.0,592,0.847972972972973,0.6111111111111112
555,273,71,75,Cezanne,,50.0,12.0,80.0,559,0.8103756708407871,0.6111111111111112
556,273,62,-86,hokusai,,31.0,12.0,-90.0,518,0.6621621621621622,0.6111111111111112
557,273,60,76,cezanne,,54.0,12.0,80.0,201,0.8059701492537313,0.6111111111111112
558,273,10,76,cezanne,,49.0,12.0,80.0,442,0.8076923076923077,0.6111111111111112
559,273,98,122,cezanne,,50.0,12.0,120.0,376,0.7340425531914894,0.6111111111111112
561,273,1,-92,cezenne,,31.0,12.0,-90.0,498,0.6465863453815262,0.6111111111111112
562,273,3,75,cezanne,,50.0,12.0,80.0,802,0.7830423940149626,0.6111111111111112
563,273,115,76,cezanne,,64.0,12.0,80.0,249,0.8152610441767069,0.6111111111111112
564,273,122,-61,matisse,,48.0,12.0,-60.0,238,0.7521008403361344,0.6111111111111112
565,278,9,141,rousseau,,40.0,141.0,140.0,1128,0.7668439716312057,1.0
566,278,9,140,rousseau,,40.0,141.0,140.0,1128,0.7668439716312057,1.0
568,280,52,85,venice,,29.0,11.0,90.0,370,0.9162162162162162,0.5
569,280,42,-64,paris,,51.0,11.0,-60.0,661,0.800302571860817,0.5
570,285,51,-99,birth of venus,,53.0,76.0,-100.0,427,0.8009367681498829,0.8571428571428571
571,285,13,136,the swing,,31.0,76.0,140.0,168,0.6666666666666666,0.8571428571428571
572,285,28,129,the swing,,47.0,76.0,130.0,720,0.7777777777777778,0.8571428571428571
573,285,0,28,the swing,,56.0,76.0,30.0,312,0.8301282051282052,0.8571428571428571
575,285,116,136,the swing,,36.0,76.0,140.0,64,0.703125,0.8571428571428571
576,285,9,68,the swing,,40.0,76.0,70.0,1128,0.7668439716312057,0.8571428571428571
577,285,2,136,The Swing,,37.0,76.0,140.0,54,0.6666666666666666,0.8571428571428571
578,286,28,124,venus of urbino,,47.0,124.0,120.0,720,0.7777777777777778,1.0
579,289,9,86,the nightmare,,40.0,92.0,90.0,1128,0.7668439716312057,1.0
580,289,64,97,the nightmare,,62.0,92.0,100.0,569,0.8295254833040422,1.0
582,293,24,-63,gainsborough,,50.0,12.0,-60.0,404,0.7970297029702971,0.5
583,293,14,115,Constable,,39.0,12.0,120.0,580,0.7310344827586207,0.5
584,293,60,-91,reynolds,,54.0,12.0,-90.0,201,0.8059701492537313,0.5
585,293,129,115,constable,,0.0,12.0,120.0,176,0.5113636363636364,0.5
586,293,27,-115,cole,,35.0,12.0,-120.0,370,0.6648648648648648,0.5
587,293,115,113,constable,,64.0,12.0,110.0,249,0.8152610441767069,0.5
589,296,58,151,olympia,,-14.0,42.0,150.0,123,0.44715447154471544,0.6666666666666666
590,296,25,91,Olympia,,23.0,42.0,90.0,57,0.7368421052631579,0.6666666666666666
591,296,12,-151,the grand odalisque,,31.0,42.0,-150.0,153,0.6862745098039216,0.6666666666666666
592,296,0,117,olympia,,56.0,42.0,120.0,312,0.8301282051282052,0.6666666666666666
593,296,131,-151,venus of urbino,,36.0,42.0,-150.0,73,0.6712328767123288,0.6666666666666666
594,296,5,142,olympia,,39.0,42.0,140.0,138,0.7246376811594203,0.6666666666666666
596,296,112,146,olympia,,59.0,42.0,150.0,147,0.8639455782312925,0.6666666666666666
597,296,115,-105,madame x,,64.0,42.0,-110.0,249,0.8152610441767069,0.6666666666666666
598,296,101,137,olympia,,21.0,42.0,140.0,86,0.5930232558139535,0.6666666666666666
599,300,21,53,Brancusi,,40.0,3.0,50.0,190,0.7368421052631579,0.7142857142857143
600,300,9,28,brancusi,,40.0,3.0,30.0,1128,0.7668439716312057,0.7142857142857143
601,300,29,-144,Rodin,,-2.0,3.0,-140.0,194,0.4845360824742268,0.7142857142857143
603,300,4,-143,rodin,,73.0,3.0,-140.0,175,0.8685714285714285,0.7142857142857143
604,300,9,17,brancusi,,40.0,3.0,20.0,1128,0.7668439716312057,0.7142857142857143
605,300,50,144,Brancusi,,-21.0,3.0,140.0,289,0.3771626297577855,0.7142857142857143
606,300,42,63,brancusi,,51.0,3.0,60.0,661,0.800302571860817,0.7142857142857143
607,308,20,148,gainsborough,,56.0,-39.0,150.0,707,0.7906647807637907,0.3333333333333333
608,308,98,-148,reynolds,,50.0,-39.0,-150.0,376,0.7340425531914894,0.3333333333333333
610,308,3,-118,sargent,,50.0,-39.0,-120.0,802,0.7830423940149626,0.3333333333333333
611,321,30,82,The Kiss,,43.0,60.0,80.0,940,0.7680851063829788,0.8
612,321,19,-98,klimt,,36.0,60.0,-100.0,470,0.6829787234042554,0.8
613,321,71,100,The Kiss,,50.0,60.0,100.0,559,0.8103756708407871,0.8
614,321,27,106,the kiss,,35.0,60.0,110.0,370,0.6648648648648648,0.8
615,321,3,111,the kiss,,50.0,60.0,110.0,802,0.7830423940149626,0.8
617,329,33,-115,Rossetti,,52.0,6.0,-120.0,592,0.847972972972973,0.6
618,329,11,-115,waterhouse,,54.0,6.0,-120.0,161,0.8012422360248447,0.6
619,329,114,100,millais,,51.0,6.0,100.0,142,0.7746478873239436,0.6
620,329,9,115,millais,,40.0,6.0,120.0,1128,0.7668439716312057,0.6
621,329,9,44,Millais,,40.0,6.0,40.0,1128,0.7668439716312057,0.6
622,333,23,53,swing,,28.0,67.0,50.0,533,0.7129455909943715,0.8571428571428571
624,333,29,112,The Swing,,-2.0,67.0,110.0,194,0.4845360824742268,0.8571428571428571
625,333,60,-57,french ambassadors,,54.0,67.0,-60.0,201,0.8059701492537313,0.8571428571428571
626,333,9,59,the swing,,40.0,67.0,60.0,1128,0.7668439716312057,0.8571428571428571
627,333,35,109,the swing,,5.0,67.0,110.0,144,0.5277777777777778,0.8571428571428571
628,333,98,122,the swing,,50.0,67.0,120.0,376,0.7340425531914894,0.8571428571428571
629,333,64,73,the swing,,62.0,67.0,70.0,569,0.8295254833040422,0.8571428571428571
631,334,20,-65,ensor,,56.0,-22.0,-70.0,707,0.7906647807637907,0.3333333333333333
632,334,9,117,orosco,,40.0,-22.0,120.0,1128,0.7668439716312057,0.3333333333333333
633,334,43,-117,rivera,,34.0,-22.0,-120.0,572,0.701048951048951,0.3333333333333333
634,342,24,64,bacon,,50.0,-7.0,60.0,404,0.7970297029702971,0.5
635,342,28,-77,duchamp,,47.0,-7.0,-80.0,720,0.7777777777777778,0.5
636,348,52,95,duchamp,,29.0,85.0,100.0,370,0.9162162162162162,1.0
638,348,19,58,duchamp,,36.0,85.0,60.0,470,0.6829787234042554,1.0
639,348,60,106,duchamp,,54.0,85.0,110.0,201,0.8059701492537313,1.0
640,348,9,58,duchamp,,40.0,85.0,60.0,1128,0.7668439716312057,1.0
641,348,10,97,duchamp,,49.0,85.0,100.0,442,0.8076923076923077,1.0
642,348,43,96,duchamp,,34.0,85.0,100.0,572,0.701048951048951,1.0
643,349,71,48,Orozco,,50.0,38.0,50.0,559,0.8103756708407871,0.75
645,349,42,112,orozco,,51.0,38.0,110.0,661,0.800302571860817,0.75
646,349,3,-102,rivera,,50.0,38.0,-100.0,802,0.7830423940149626,0.75
647,349,33,92,Orozco,,52.0,38.0,90.0,592,0.847972972972973,0.75
648,350,23,80,renoir,,28.0,81.0,80.0,533,0.7129455909943715,0.9166666666666666
649,350,22,75,renoir,,52.0,81.0,80.0,281,0.896797153024911,0.9166666666666666
650,350,24,103,renoir,,50.0,81.0,100.0,404,0.7970297029702971,0.9166666666666666
652,350,29,103,Renoir,,-2.0,81.0,100.0,194,0.4845360824742268,0.9166666666666666
653,350,60,100,renoir,,54.0,81.0,100.0,201,0.8059701492537313,0.9166666666666666
654,350,129,103,renoir,,0.0,81.0,100.0,176,0.5113636363636364,0.9166666666666666
655,350,1,103,renoir,,31.0,81.0,100.0,498,0.6465863453815262,0.9166666666666666
656,350,2,103,renoir,,37.0,81.0,100.0,54,0.6666666666666666,0.9166666666666666
657,350,98,103,renoir,,50.0,81.0,100.0,376,0.7340425531914894,0.9166666666666666
659,350,42,99,renoir,,51.0,81.0,100.0,661,0.800302571860817,0.9166666666666666
660,350,132,-100,Toulouse Lautrec,,45.0,81.0,-100.0,126,0.7222222222222222,0.9166666666666666
661,350,88,103,renoir,,60.0,81.0,100.0,240,0.7791666666666667,0.9166666666666666
662,351,14,101,Las Meninas,,39.0,82.0,100.0,580,0.7310344827586207,1.0
663,351,71,65,Las Meninas,,50.0,82.0,70.0,559,0.8103756708407871,1.0
664,351,29,81,Las Meninas,,-2.0,82.0,80.0,194,0.4845360824742268,1.0
666,362,19,117,matisse,,36.0,95.0,120.0,470,0.6829787234042554,1.0
667,362,24,116,matisse,,50.0,95.0,120.0,404,0.7970297029702971,1.0
668,362,28,21,matisse,,47.0,95.0,20.0,720,0.7777777777777778,1.0
669,362,62,125,matisse,,31.0,95.0,130.0,518,0.6621621621621622,1.0
670,362,3,70,matisse,,50.0,95.0,70.0,802,0.7830423940149626,1.0
